"obs.plot.id","height.m","coord.x","coord.y"
14,19.6979999542236,406012,169575
14,19.1399993896484,406013,169575
14,10.2950000762939,406014,169575
14,2.16000008583069,406015,169575
14,0.930000007152557,406016,169575
14,0.568000018596649,406017,169575
14,0.626999974250793,406018,169575
14,0.647000014781952,406019,169575
14,1.01499998569489,406020,169575
14,1.28199994564056,406021,169575
14,19.8169994354248,405997,169574
14,18.7129993438721,405998,169574
14,16.5830001831055,405999,169574
14,17.0650005340576,406000,169574
14,20.2700004577637,406001,169574
14,22.7700004577637,406002,169574
14,24.943000793457,406003,169574
14,30.8549995422363,406004,169574
14,32.4269981384277,406005,169574
14,29.6399993896484,406006,169574
14,25.8120002746582,406007,169574
14,23.6550006866455,406008,169574
14,19.3479995727539,406009,169574
14,20.9529991149902,406010,169574
14,21.2080001831055,406011,169574
14,15.9479999542236,406012,169574
14,26.6569995880127,406013,169574
14,22.7229995727539,406014,169574
14,7.34299993515015,406015,169574
14,2.57500004768372,406016,169574
14,1.06500005722046,406017,169574
14,0.882000029087067,406018,169574
14,0.224999994039536,406019,169574
14,0.545000016689301,406020,169574
14,10.0150003433228,405999,169573
14,11.5,406000,169573
14,17.2430000305176,406001,169573
14,20.8120002746582,406002,169573
14,25.125,406003,169573
14,30.0750007629395,406004,169573
14,32.0779991149902,406005,169573
14,28.9529991149902,406006,169573
14,27.4300003051758,406007,169573
14,24.6229991912842,406008,169573
14,19.6620006561279,406009,169573
14,22.8269996643066,406010,169573
14,24.3199996948242,406011,169573
14,23.1979999542236,406012,169573
14,27.7549991607666,406013,169573
14,26.9529991149902,406014,169573
14,22.1599998474121,406015,169573
14,8.3100004196167,406016,169573
14,1.70000004768372,406017,169573
14,1.47800004482269,406018,169573
14,1.08500003814697,406019,169573
14,12.3050003051758,406001,169572
14,21.2250003814697,406002,169572
14,24.1119995117188,406003,169572
14,26.7220001220703,406004,169572
14,28.2350006103516,406005,169572
14,25.681999206543,406006,169572
14,25.556999206543,406007,169572
14,19.7849998474121,406008,169572
14,18.8850002288818,406009,169572
14,23.132999420166,406010,169572
14,26.125,406011,169572
14,18.7700004577637,406012,169572
14,16.4829998016357,406013,169572
14,26.7880001068115,406014,169572
14,27.818000793457,406015,169572
14,10.3620004653931,406016,169572
14,1.38699996471405,406017,169572
14,23.1000003814697,406003,169571
14,24.57200050354,406004,169571
14,24.2299995422363,406005,169571
14,21.5919990539551,406006,169571
14,23.0620002746582,406007,169571
14,18.9069995880127,406008,169571
14,19.8449993133545,406009,169571
14,22.507999420166,406010,169571
14,25.19700050354,406011,169571
14,25.0319995880127,406012,169571
14,25.7029991149902,406013,169571
14,23.6749992370605,406014,169571
15,1.20500004291534,405978,169783
15,0.595000028610229,405979,169783
15,0.5,405980,169783
15,0.423000007867813,405981,169783
15,0.751999974250793,405982,169783
15,0.75,405983,169783
15,1.35300004482269,405984,169783
15,2.51999998092651,405985,169783
15,12.2349996566772,405986,169783
15,21.7350006103516,405987,169783
15,29.1849994659424,405988,169783
15,1.04499995708466,405976,169782
15,1.99500000476837,405977,169782
15,2.72499990463257,405978,169782
15,1.50699996948242,405979,169782
15,0.730000019073486,405980,169782
15,0.623000025749207,405981,169782
15,0.90200001001358,405982,169782
15,2.31699991226196,405983,169782
15,3.28500008583069,405984,169782
15,3.37800002098083,405985,169782
15,11.4119997024536,405986,169782
15,21.80299949646,405987,169782
15,24.4249992370605,405988,169782
15,28.2880001068115,405989,169782
15,24.2670001983643,405990,169782
15,10.4829998016357,405991,169782
15,1.02499997615814,405974,169781
15,0.811999976634979,405975,169781
15,1.03199994564056,405976,169781
15,2.70300006866455,405977,169781
15,3.21799993515015,405978,169781
15,1.68299996852875,405979,169781
15,0.722000002861023,405980,169781
15,0.741999983787537,405981,169781
15,0.884999990463257,405982,169781
15,3.95799994468689,405983,169781
15,5.05200004577637,405984,169781
15,6.65700006484985,405985,169781
15,9.85200023651123,405986,169781
15,13.5520000457764,405987,169781
15,18.636999130249,405988,169781
15,18.2530002593994,405989,169781
15,18.625,405990,169781
15,6.75699996948242,405991,169781
15,2.1029999256134,405992,169781
15,0.904999971389771,405993,169781
15,0.469999998807907,405972,169780
15,0.615000009536743,405973,169780
15,0.712999999523163,405974,169780
15,0.986999988555908,405975,169780
15,1.35500001907349,405976,169780
15,2.49000000953674,405977,169780
15,2.42000007629395,405978,169780
15,1.20799994468689,405979,169780
15,0.916999995708466,405980,169780
15,0.796999990940094,405981,169780
15,1.13499999046326,405982,169780
15,3.16000008583069,405983,169780
15,4.53999996185303,405984,169780
15,4.36299991607666,405985,169780
15,4.65000009536743,405986,169780
15,3.31500005722046,405987,169780
15,9.03699970245361,405988,169780
15,9.15999984741211,405989,169780
15,12.7519998550415,405990,169780
15,4.24499988555908,405991,169780
15,2.84299993515015,405992,169780
15,0.884999990463257,405993,169780
15,1.85500001907349,405994,169780
15,0.89300000667572,405971,169779
15,0.860000014305115,405972,169779
15,0.629999995231628,405973,169779
15,0.675000011920929,405974,169779
15,0.852999985218048,405975,169779
15,0.759999990463257,405976,169779
15,1.08299994468689,405977,169779
15,1.29799997806549,405978,169779
15,0.64300000667572,405979,169779
15,0.497000008821487,405980,169779
15,0.625,405981,169779
15,0.977999985218048,405982,169779
15,1.56200003623962,405983,169779
15,2.87199997901917,405984,169779
15,1.0900000333786,405985,169779
15,1.07799994945526,405986,169779
15,1.39499998092651,405987,169779
15,6.20800018310547,405988,169779
15,13.8970003128052,405989,169779
15,14.1850004196167,405990,169779
15,10.9200000762939,405991,169779
15,5.36999988555908,405992,169779
15,4.09800004959106,405993,169779
15,7.09299993515015,405994,169779
15,4.12200021743774,405995,169779
15,7.05200004577637,405996,169779
15,0.758000016212463,405970,169778
15,1.63800001144409,405971,169778
15,1.69500005245209,405972,169778
15,1.64999997615814,405973,169778
15,0.894999980926514,405974,169778
15,0.795000016689301,405975,169778
15,0.560000002384186,405976,169778
15,0.939999997615814,405977,169778
15,0.839999973773956,405978,169778
15,0.796999990940094,405979,169778
15,0.448000013828278,405980,169778
15,0.314999997615814,405981,169778
15,0.509999990463257,405982,169778
15,0.358000010251999,405983,169778
15,0.462999999523163,405984,169778
15,0.294999986886978,405985,169778
15,0.305000007152557,405986,169778
15,2.77800011634827,405987,169778
15,11.8500003814697,405988,169778
15,18.25,405989,169778
15,16.3099994659424,405990,169778
15,13.2320003509521,405991,169778
15,7.55700016021729,405992,169778
15,4.25,405993,169778
15,8.71500015258789,405994,169778
15,10.2650003433228,405995,169778
15,11.2720003128052,405996,169778
15,12.4350004196167,405997,169778
15,0.773000001907349,405969,169777
15,1.0349999666214,405970,169777
15,1.38800001144409,405971,169777
15,1.62699997425079,405972,169777
15,0.967000007629395,405973,169777
15,1.07500004768372,405974,169777
15,0.829999983310699,405975,169777
15,0.294999986886978,405976,169777
15,0.574999988079071,405977,169777
15,1.28999996185303,405978,169777
15,0.990000009536743,405979,169777
15,0.532000005245209,405980,169777
15,0.493000000715256,405981,169777
15,0.545000016689301,405982,169777
15,0.352999985218048,405983,169777
15,0.419999986886978,405984,169777
15,0.479999989271164,405985,169777
15,0.418000012636185,405986,169777
15,1.51199996471405,405987,169777
15,11.1929998397827,405988,169777
15,18.7479991912842,405989,169777
15,11.8380002975464,405990,169777
15,17.5769996643066,405991,169777
15,16.3880004882812,405992,169777
15,13.1750001907349,405993,169777
15,12.9530000686646,405994,169777
15,10.2550001144409,405995,169777
15,11.6820001602173,405996,169777
15,13.5469999313354,405997,169777
15,13.8299999237061,405998,169777
15,0.462999999523163,405968,169776
15,0.810000002384186,405969,169776
15,0.842999994754791,405970,169776
15,1.27999997138977,405971,169776
15,2.04500007629395,405972,169776
15,0.757000029087067,405973,169776
15,0.762000024318695,405974,169776
15,1.23800003528595,405975,169776
15,1.11800003051758,405976,169776
15,1.47000002861023,405977,169776
15,1.28199994564056,405978,169776
15,1.74500000476837,405979,169776
15,1.86699998378754,405980,169776
15,2.55299997329712,405981,169776
15,4.92500019073486,405982,169776
15,4.42500019073486,405983,169776
15,2.92700004577637,405984,169776
15,5.22499990463257,405985,169776
15,1.72000002861023,405986,169776
15,1.03999996185303,405987,169776
15,5.21700000762939,405988,169776
15,16.4650001525879,405989,169776
15,18.511999130249,405990,169776
15,17.1569995880127,405991,169776
15,22.1550006866455,405992,169776
15,19.6049995422363,405993,169776
15,16.0769996643066,405994,169776
15,11.2469997406006,405995,169776
15,13.8699998855591,405996,169776
15,14.4350004196167,405997,169776
15,15.8430004119873,405998,169776
15,18.5100002288818,405999,169776
15,7.64799976348877,405967,169775
15,4.48799991607666,405968,169775
15,0.855000019073486,405969,169775
15,0.592999994754791,405970,169775
15,0.977999985218048,405971,169775
15,0.654999971389771,405972,169775
15,0.666999995708466,405973,169775
15,0.819999992847443,405974,169775
15,1.01499998569489,405975,169775
15,1.12999999523163,405976,169775
15,1.79999995231628,405977,169775
15,1.95299994945526,405978,169775
15,1.59700000286102,405979,169775
15,2.13299989700317,405980,169775
15,6.44799995422363,405981,169775
15,14.0830001831055,405982,169775
15,12.4449996948242,405983,169775
15,13.6979999542236,405984,169775
15,16.2049999237061,405985,169775
15,8.27499961853027,405986,169775
15,5.44000005722046,405987,169775
15,5.82499980926514,405988,169775
15,16.4220008850098,405989,169775
15,23.2999992370605,405990,169775
15,22.8299999237061,405991,169775
15,28.3099994659424,405992,169775
15,26.0170001983643,405993,169775
15,18.0450000762939,405994,169775
15,19.7800006866455,405995,169775
15,15.5349998474121,405996,169775
15,14.6280002593994,405997,169775
15,15.4230003356934,405998,169775
15,18.382999420166,405999,169775
15,22.4729995727539,405967,169774
15,17.3570003509521,405968,169774
15,5.42199993133545,405969,169774
15,0.876999974250793,405970,169774
15,0.545000016689301,405971,169774
15,0.512000024318695,405972,169774
15,0.926999986171722,405973,169774
15,1.14499998092651,405974,169774
15,3.14199995994568,405975,169774
15,4.42700004577637,405976,169774
15,3.97300004959106,405977,169774
15,10.2620000839233,405978,169774
15,2.55699992179871,405979,169774
15,1.73300004005432,405980,169774
15,9.33300018310547,405981,169774
15,18.3819999694824,405982,169774
15,21.2870006561279,405983,169774
15,23.4449996948242,405984,169774
15,21.9349994659424,405985,169774
15,16.9050006866455,405986,169774
15,12.4879999160767,405987,169774
15,12.6319999694824,405988,169774
15,21.6569995880127,405989,169774
15,24.9549999237061,405990,169774
15,29.1219997406006,405991,169774
15,32.7649993896484,405992,169774
15,30.4249992370605,405993,169774
15,26.1000003814697,405994,169774
15,22.9400005340576,405995,169774
15,17.7830009460449,405996,169774
15,17.7849998474121,405997,169774
15,15.5950002670288,405998,169774
15,16.1770000457764,405999,169774
15,19.7450008392334,406000,169774
15,33.2599983215332,405966,169773
15,30.0499992370605,405967,169773
15,21.9220008850098,405968,169773
15,17.7929992675781,405969,169773
15,7.2519998550415,405970,169773
15,1.97300004959106,405971,169773
15,1.03799998760223,405972,169773
15,0.975000023841858,405973,169773
15,3.22000002861023,405974,169773
15,10.7919998168945,405975,169773
15,11.2469997406006,405976,169773
15,15.4379997253418,405977,169773
15,18.2749996185303,405978,169773
15,9.11499977111816,405979,169773
15,6.56799983978271,405980,169773
15,11.335000038147,405981,169773
15,20.2150001525879,405982,169773
15,23.5979995727539,405983,169773
15,24.117000579834,405984,169773
15,24.5400009155273,405985,169773
15,24.431999206543,405986,169773
15,15.3879995346069,405987,169773
15,15.1049995422363,405988,169773
15,24.3099994659424,405989,169773
15,28.2450008392334,405990,169773
15,33.1349983215332,405991,169773
15,35.7379989624023,405992,169773
15,34.0699996948242,405993,169773
15,30.9449996948242,405994,169773
15,22.9750003814697,405995,169773
15,18.1350002288818,405996,169773
15,15.2720003128052,405997,169773
15,13.6999998092651,405998,169773
15,15.2729997634888,405999,169773
15,18.75,406000,169773
15,19.7199993133545,406001,169773
15,35.5880012512207,405966,169772
15,33.1129989624023,405967,169772
15,29.4829998016357,405968,169772
15,16.8020000457764,405969,169772
15,11.4270000457764,405970,169772
15,5.46500015258789,405971,169772
15,1.80499994754791,405972,169772
15,2.64499998092651,405973,169772
15,7.78999996185303,405974,169772
15,16.0300006866455,405975,169772
15,13.8070001602173,405976,169772
15,20.7229995727539,405977,169772
15,22.6749992370605,405978,169772
15,18.5270004272461,405979,169772
15,19.6399993896484,405980,169772
15,16.5149993896484,405981,169772
15,15.0570001602173,405982,169772
15,22.5750007629395,405983,169772
15,24.6100006103516,405984,169772
15,28.3719997406006,405985,169772
15,26.2700004577637,405986,169772
15,24.0419998168945,405987,169772
15,21.9080009460449,405988,169772
15,24.5149993896484,405989,169772
15,29.2770004272461,405990,169772
15,33.3380012512207,405991,169772
15,35.8250007629395,405992,169772
15,33.689998626709,405993,169772
15,30.2080001831055,405994,169772
15,24.2469997406006,405995,169772
15,17.6450004577637,405996,169772
15,14.5550003051758,405997,169772
15,8.41699981689453,405998,169772
15,10.4530000686646,405999,169772
15,14.5749998092651,406000,169772
15,16,406001,169772
15,33.5900001525879,405965,169771
15,36.125,405966,169771
15,31.1450004577637,405967,169771
15,25.6049995422363,405968,169771
15,21.636999130249,405969,169771
15,14.3579998016357,405970,169771
15,7.64499998092651,405971,169771
15,3.625,405972,169771
15,2.29500007629395,405973,169771
15,12.3579998016357,405974,169771
15,12.5880002975464,405975,169771
15,19.4069995880127,405976,169771
15,27.5349998474121,405977,169771
15,28.9549999237061,405978,169771
15,24.1399993896484,405979,169771
15,24.8479995727539,405980,169771
15,21.4650001525879,405981,169771
15,18.4220008850098,405982,169771
15,21.1000003814697,405983,169771
15,24.181999206543,405984,169771
15,26.738000869751,405985,169771
15,25.4599990844727,405986,169771
15,24.5830001831055,405987,169771
15,22.492000579834,405988,169771
15,23.4729995727539,405989,169771
15,28.0779991149902,405990,169771
15,28.9899997711182,405991,169771
15,31.9650001525879,405992,169771
15,30.6100006103516,405993,169771
15,28.9020004272461,405994,169771
15,19.6200008392334,405995,169771
15,14.2299995422363,405996,169771
15,8.53499984741211,405997,169771
15,4.16699981689453,405998,169771
15,2.6800000667572,405999,169771
15,7.91300010681152,406000,169771
15,9.52499961853027,406001,169771
15,33.5099983215332,405965,169770
15,33.3969993591309,405966,169770
15,30.2819995880127,405967,169770
15,25.2700004577637,405968,169770
15,16.4979991912842,405969,169770
15,12.9499998092651,405970,169770
15,9.18000030517578,405971,169770
15,5.31699991226196,405972,169770
15,3.65000009536743,405973,169770
15,13.5120000839233,405974,169770
15,21.193000793457,405975,169770
15,24.4200000762939,405976,169770
15,31.1319999694824,405977,169770
15,31.6650009155273,405978,169770
15,28.2900009155273,405979,169770
15,27.4650001525879,405980,169770
15,21.6979999542236,405981,169770
15,20.1070003509521,405982,169770
15,21.5629997253418,405983,169770
15,20.5319995880127,405984,169770
15,23,405985,169770
15,19.3920001983643,405986,169770
15,19.1399993896484,405987,169770
15,17.8419990539551,405988,169770
15,20.07200050354,405989,169770
15,23.6119995117188,405990,169770
15,24.0419998168945,405991,169770
15,25.7670001983643,405992,169770
15,22.7350006103516,405993,169770
15,26.306999206543,405994,169770
15,21.7049999237061,405995,169770
15,17.8020000457764,405996,169770
15,8.45800018310547,405997,169770
15,6.22499990463257,405998,169770
15,6.15000009536743,405999,169770
15,9.89000034332275,406000,169770
15,11.8430004119873,406001,169770
15,14.6280002593994,406002,169770
15,32.8650016784668,405965,169769
15,30.1520004272461,405966,169769
15,22.056999206543,405967,169769
15,21.9150009155273,405968,169769
15,15.8070001602173,405969,169769
15,15.5050001144409,405970,169769
15,13.6180000305176,405971,169769
15,10.5520000457764,405972,169769
15,11.3669996261597,405973,169769
15,19.5279998779297,405974,169769
15,23.8150005340576,405975,169769
15,24.8920001983643,405976,169769
15,27.0480003356934,405977,169769
15,33.6730003356934,405978,169769
15,30.136999130249,405979,169769
15,25.6049995422363,405980,169769
15,21.1019992828369,405981,169769
15,20.8479995727539,405982,169769
15,20.3899993896484,405983,169769
15,19.8729991912842,405984,169769
15,18.8950004577637,405985,169769
15,17.4069995880127,405986,169769
15,16.7749996185303,405987,169769
15,16.3579998016357,405988,169769
15,17.6749992370605,405989,169769
15,15.8400001525879,405990,169769
15,18.9599990844727,405991,169769
15,20.9400005340576,405992,169769
15,18.3920001983643,405993,169769
15,19.1280002593994,405994,169769
15,17.181999206543,405995,169769
15,16.0830001831055,405996,169769
15,12.1269998550415,405997,169769
15,10.3780002593994,405998,169769
15,11.2430000305176,405999,169769
15,15.6549997329712,406000,169769
15,20.125,406001,169769
15,21.8330001831055,406002,169769
15,33.7750015258789,405964,169768
15,31.2019996643066,405965,169768
15,29.8950004577637,405966,169768
15,19.5400009155273,405967,169768
15,19.6569995880127,405968,169768
15,18.0650005340576,405969,169768
15,17.181999206543,405970,169768
15,16.1070003509521,405971,169768
15,14.2430000305176,405972,169768
15,21.318000793457,405973,169768
15,23.9120006561279,405974,169768
15,25.1720008850098,405975,169768
15,27.4150009155273,405976,169768
15,30.0620002746582,405977,169768
15,32.4850006103516,405978,169768
15,30.5930004119873,405979,169768
15,25.2220001220703,405980,169768
15,18.3479995727539,405981,169768
15,18.6520004272461,405982,169768
15,19.6000003814697,405983,169768
15,20.2029991149902,405984,169768
15,20.4220008850098,405985,169768
15,19.1280002593994,405986,169768
15,17.0470008850098,405987,169768
15,19.3999996185303,405988,169768
15,15.7130002975464,405989,169768
15,12.2080001831055,405990,169768
15,11.7869997024536,405991,169768
15,21.007999420166,405992,169768
15,13.7799997329712,405993,169768
15,12.9779996871948,405994,169768
15,12.6049995422363,405995,169768
15,13.3229999542236,405996,169768
15,11.3470001220703,405997,169768
15,10.2770004272461,405998,169768
15,12.9219999313354,405999,169768
15,16.9850006103516,406000,169768
15,22.0069999694824,406001,169768
15,25.2679996490479,406002,169768
15,29.6429996490479,405964,169767
15,29.3880004882812,405965,169767
15,28.9099998474121,405966,169767
15,22.9330005645752,405967,169767
15,20.3430004119873,405968,169767
15,21.8150005340576,405969,169767
15,21.1350002288818,405970,169767
15,18.7880001068115,405971,169767
15,19.2220001220703,405972,169767
15,24.2679996490479,405973,169767
15,26.6399993896484,405974,169767
15,27,405975,169767
15,26.8150005340576,405976,169767
15,27.8400001525879,405977,169767
15,30.4120006561279,405978,169767
15,29.2049999237061,405979,169767
15,26.75,405980,169767
15,22.3400001525879,405981,169767
15,20.9599990844727,405982,169767
15,21.6529998779297,405983,169767
15,22.8150005340576,405984,169767
15,24.0979995727539,405985,169767
15,25.181999206543,405986,169767
15,23.7080001831055,405987,169767
15,21.7049999237061,405988,169767
15,13.4099998474121,405989,169767
15,13.2720003128052,405990,169767
15,10.7469997406006,405991,169767
15,13.4020004272461,405992,169767
15,10.8500003814697,405993,169767
15,12.5419998168945,405994,169767
15,13.2550001144409,405995,169767
15,13.5249996185303,405996,169767
15,11.0500001907349,405997,169767
15,9.40799999237061,405998,169767
15,8.55000019073486,405999,169767
15,15.5229997634888,406000,169767
15,22.4750003814697,406001,169767
15,23.8729991912842,406002,169767
15,16.5650005340576,406003,169767
15,26.1599998474121,405964,169766
15,24.7350006103516,405965,169766
15,23.3700008392334,405966,169766
15,22.7369995117188,405967,169766
15,22.2549991607666,405968,169766
15,23.1420001983643,405969,169766
15,25.5799999237061,405970,169766
15,23.1550006866455,405971,169766
15,22.0419998168945,405972,169766
15,24.3120002746582,405973,169766
15,27.1569995880127,405974,169766
15,26.0949993133545,405975,169766
15,26.257999420166,405976,169766
15,24.6979999542236,405977,169766
15,27.625,405978,169766
15,29.3700008392334,405979,169766
15,28.0170001983643,405980,169766
15,24.3950004577637,405981,169766
15,21.5900001525879,405982,169766
15,21.8819999694824,405983,169766
15,23,405984,169766
15,26.056999206543,405985,169766
15,28.3649997711182,405986,169766
15,26.0100002288818,405987,169766
15,23.3279991149902,405988,169766
15,17.3819999694824,405989,169766
15,11.4799995422363,405990,169766
15,12.2130002975464,405991,169766
15,11.3380002975464,405992,169766
15,12.2700004577637,405993,169766
15,13.9700002670288,405994,169766
15,14.5069999694824,405995,169766
15,11.8100004196167,405996,169766
15,8.75699996948242,405997,169766
15,8.20300006866455,405998,169766
15,8.60299968719482,405999,169766
15,14.5220003128052,406000,169766
15,17.4069995880127,406001,169766
15,20.0900001525879,406002,169766
15,17.1079998016357,406003,169766
15,19.1350002288818,405964,169765
15,20.7870006561279,405965,169765
15,21.7999992370605,405966,169765
15,22.9300003051758,405967,169765
15,22.4570007324219,405968,169765
15,24.992000579834,405969,169765
15,27.4599990844727,405970,169765
15,25.3680000305176,405971,169765
15,25.3020000457764,405972,169765
15,25.4750003814697,405973,169765
15,25.7000007629395,405974,169765
15,25.8999996185303,405975,169765
15,27.8470001220703,405976,169765
15,27.7299995422363,405977,169765
15,29.2800006866455,405978,169765
15,30.5979995727539,405979,169765
15,29.5,405980,169765
15,26.4650001525879,405981,169765
15,23.5200004577637,405982,169765
15,22.2450008392334,405983,169765
15,25.0200004577637,405984,169765
15,28.6380004882812,405985,169765
15,29.8430004119873,405986,169765
15,27.375,405987,169765
15,23.3229999542236,405988,169765
15,18.8199996948242,405989,169765
15,12.6549997329712,405990,169765
15,12.0950002670288,405991,169765
15,10.8920001983643,405992,169765
15,12.9479999542236,405993,169765
15,14.9879999160767,405994,169765
15,13.960000038147,405995,169765
15,11.9899997711182,405996,169765
15,7.61199998855591,405997,169765
15,5.65999984741211,405998,169765
15,5.15999984741211,405999,169765
15,5.18499994277954,406000,169765
15,10.5220003128052,406001,169765
15,8.29199981689453,406002,169765
15,7.4980001449585,406003,169765
15,13.3330001831055,405964,169764
15,12.664999961853,405965,169764
15,17.7870006561279,405966,169764
15,22.7950000762939,405967,169764
15,28.0729999542236,405968,169764
15,29.4899997711182,405969,169764
15,29.8680000305176,405970,169764
15,26.0130004882812,405971,169764
15,26.9549999237061,405972,169764
15,25.1499996185303,405973,169764
15,24.7730007171631,405974,169764
15,27.6800003051758,405975,169764
15,30.0849990844727,405976,169764
15,29.1749992370605,405977,169764
15,30.0520000457764,405978,169764
15,29.3899993896484,405979,169764
15,27.318000793457,405980,169764
15,25.5279998779297,405981,169764
15,22.5170001983643,405982,169764
15,22.7250003814697,405983,169764
15,25.0729999542236,405984,169764
15,26.882999420166,405985,169764
15,27.9169998168945,405986,169764
15,27.0349998474121,405987,169764
15,21.6580009460449,405988,169764
15,18.9529991149902,405989,169764
15,11.9420003890991,405990,169764
15,9.55000019073486,405991,169764
15,9.18000030517578,405992,169764
15,11.7399997711182,405993,169764
15,13.4879999160767,405994,169764
15,9.52499961853027,405995,169764
15,7.82999992370605,405996,169764
15,5.32299995422363,405997,169764
15,3.67499995231628,405998,169764
15,4.36499977111816,405999,169764
15,6.09499979019165,406000,169764
15,4.04699993133545,406001,169764
15,1.42700004577637,406002,169764
15,0.370000004768372,406003,169764
15,13.6979999542236,405964,169763
15,11.9099998474121,405965,169763
15,17.7970008850098,405966,169763
15,26.5650005340576,405967,169763
15,30.9400005340576,405968,169763
15,33.4249992370605,405969,169763
15,32.9150009155273,405970,169763
15,30.4220008850098,405971,169763
15,27.2450008392334,405972,169763
15,26.2199993133545,405973,169763
15,26.5729999542236,405974,169763
15,28.6879997253418,405975,169763
15,31.6520004272461,405976,169763
15,31.9820003509521,405977,169763
15,30.0879993438721,405978,169763
15,27.9869995117188,405979,169763
15,27.0750007629395,405980,169763
15,25.1299991607666,405981,169763
15,23.5979995727539,405982,169763
15,23.5149993896484,405983,169763
15,23.7000007629395,405984,169763
15,23.3369998931885,405985,169763
15,23.4780006408691,405986,169763
15,24.2080001831055,405987,169763
15,21.761999130249,405988,169763
15,17.8349990844727,405989,169763
15,13.3830003738403,405990,169763
15,9.94299983978271,405991,169763
15,7,405992,169763
15,6.81799983978271,405993,169763
15,6.85699987411499,405994,169763
15,4.84999990463257,405995,169763
15,1.75999999046326,405996,169763
15,1.79200005531311,405997,169763
15,2.23300004005432,405998,169763
15,4.92700004577637,405999,169763
15,8.67800045013428,406000,169763
15,5.14699983596802,406001,169763
15,1.06200003623962,406002,169763
15,0.573000013828278,406003,169763
15,16.5270004272461,405964,169762
15,16.9650001525879,405965,169762
15,19.318000793457,405966,169762
15,26.8199996948242,405967,169762
15,31.1030006408691,405968,169762
15,31.8530006408691,405969,169762
15,32.0830001831055,405970,169762
15,30.0520000457764,405971,169762
15,26.4950008392334,405972,169762
15,26.5699996948242,405973,169762
15,27.6079998016357,405974,169762
15,29.3500003814697,405975,169762
15,31.5200004577637,405976,169762
15,32.568000793457,405977,169762
15,29.1849994659424,405978,169762
15,28.2000007629395,405979,169762
15,27.4349994659424,405980,169762
15,24.988000869751,405981,169762
15,24.5729999542236,405982,169762
15,25.0949993133545,405983,169762
15,25.4379997253418,405984,169762
15,22.5300006866455,405985,169762
15,20.3980007171631,405986,169762
15,19.8819999694824,405987,169762
15,18.0270004272461,405988,169762
15,15.6850004196167,405989,169762
15,14.5900001525879,405990,169762
15,10.2519998550415,405991,169762
15,4.88500022888184,405992,169762
15,2.72000002861023,405993,169762
15,3.85999989509583,405994,169762
15,3.58999991416931,405995,169762
15,1.182000041008,405996,169762
15,0.379999995231628,405997,169762
15,2.04999995231628,405998,169762
15,4.42199993133545,405999,169762
15,6.49200010299683,406000,169762
15,5.95499992370605,406001,169762
15,3.78200006484985,406002,169762
15,3.73699998855591,406003,169762
15,14.0550003051758,405964,169761
15,18.318000793457,405965,169761
15,18.8400001525879,405966,169761
15,25.1949996948242,405967,169761
15,27.761999130249,405968,169761
15,28.8880004882812,405969,169761
15,30.4500007629395,405970,169761
15,28.0270004272461,405971,169761
15,26.2280006408691,405972,169761
15,26.5400009155273,405973,169761
15,27.7849998474121,405974,169761
15,29.7150001525879,405975,169761
15,29.7600002288818,405976,169761
15,29.8500003814697,405977,169761
15,26.4799995422363,405978,169761
15,25.8579998016357,405979,169761
15,24.3299999237061,405980,169761
15,23.7430000305176,405981,169761
15,25.3330001831055,405982,169761
15,27.6569995880127,405983,169761
15,27.2700004577637,405984,169761
15,25.6700000762939,405985,169761
15,20.1380004882812,405986,169761
15,17.507999420166,405987,169761
15,14.3229999542236,405988,169761
15,13.0100002288818,405989,169761
15,12.960000038147,405990,169761
15,9.43000030517578,405991,169761
15,3.41499996185303,405992,169761
15,1.47500002384186,405993,169761
15,2.23300004005432,405994,169761
15,3.83999991416931,405995,169761
15,2.72300004959106,405996,169761
15,3.45799994468689,405997,169761
15,2.74000000953674,405998,169761
15,4.39300012588501,405999,169761
15,4.40000009536743,406000,169761
15,5.5479998588562,406001,169761
15,10.5679998397827,406002,169761
15,10.5729999542236,406003,169761
15,11.5450000762939,405964,169760
15,16.8020000457764,405965,169760
15,16.7280006408691,405966,169760
15,21.3649997711182,405967,169760
15,25.886999130249,405968,169760
15,26.9950008392334,405969,169760
15,26.8600006103516,405970,169760
15,24.0879993438721,405971,169760
15,24.068000793457,405972,169760
15,28.7129993438721,405973,169760
15,32.1829986572266,405974,169760
15,32.443000793457,405975,169760
15,30.5699996948242,405976,169760
15,28.8080005645752,405977,169760
15,25.7649993896484,405978,169760
15,24.3530006408691,405979,169760
15,22.9650001525879,405980,169760
15,23.5230007171631,405981,169760
15,24.9780006408691,405982,169760
15,27.6770000457764,405983,169760
15,27.6669998168945,405984,169760
15,25.7029991149902,405985,169760
15,20.125,405986,169760
15,14.4479999542236,405987,169760
15,12.0419998168945,405988,169760
15,9.00300025939941,405989,169760
15,8.85000038146973,405990,169760
15,6.38800001144409,405991,169760
15,1.36000001430511,405992,169760
15,0.878000020980835,405993,169760
15,2.36199998855591,405994,169760
15,5.92000007629395,405995,169760
15,5.4980001449585,405996,169760
15,7.27500009536743,405997,169760
15,8.98999977111816,405998,169760
15,8.67500019073486,405999,169760
15,7.53999996185303,406000,169760
15,8.5620002746582,406001,169760
15,12.2180004119873,406002,169760
15,9.6569995880127,405964,169759
15,12.1800003051758,405965,169759
15,14.039999961853,405966,169759
